Hotel_Id,Hotel_Name,Hotel_Address,Hotel_City,Hotel_Star,Hotel_Rating,Hotel_Price,Hotel_Descriptions,Hotel_User_Id,Hotel_User_Name,Hotel_User_Rating,Hotel_User_Review_Date,Hotel_User_Review
6311,Sunway Hotel,"19 Phạm Đình Hổ, Hai Bà Trưng, Hà Nội 100000, Việt Nam",Hà Nội,4,"8,1",999999,"Khách sạn có phòng tập thể dục với trang thiết bị tập thể dục và phòng xông hơi ướt. Trung tâm dịch vụ doanh nhân cung cấp các tiện nghi phục vụ doanh nhân và dịch vụ chuyên nghiệp. Nhân viên tại bàn đặt tour và quầy lễ tân 24 giờ sẵn sàng hỗ trợ du khách với dịch vụ giữ hành lý, sắp xếp việc đi lại và đưa đón sân bay. Trung tâm thương mại Tràng Tiền Plaza và Bảo tàng Cách mạng Việt Nam đều nằm trong bán kính 1 km từ Sunway Hotel Hanoi trong khi Nhà Thờ Lớn cách đó 1,7 km. Sân bay quốc tế Nội Bài cách chỗ nghỉ 23 km. Nhà hàng phục vụ các món ăn Việt Nam và quốc tế. Du khách có thể thư giãn với tuyển chọn các loại cocktail và rượu vang trong khi thưởng thức nhạc sống tại quán The Bar.",14806,Phước,7.2,4/12/2022,"Phòng sạch sẽ, vị trí thuận thiện, nhân viên thân thiện, phù hợp với giá tiền"
6311,Sunway Hotel,"19 Phạm Đình Hổ, Hai Bà Trưng, Hà Nội 100000, Việt Nam",Hà Nội,4,"8,1",999999,"Khách sạn có phòng tập thể dục với trang thiết bị tập thể dục và phòng xông hơi ướt. Trung tâm dịch vụ doanh nhân cung cấp các tiện nghi phục vụ doanh nhân và dịch vụ chuyên nghiệp. Nhân viên tại bàn đặt tour và quầy lễ tân 24 giờ sẵn sàng hỗ trợ du khách với dịch vụ giữ hành lý, sắp xếp việc đi lại và đưa đón sân bay. Trung tâm thương mại Tràng Tiền Plaza và Bảo tàng Cách mạng Việt Nam đều nằm trong bán kính 1 km từ Sunway Hotel Hanoi trong khi Nhà Thờ Lớn cách đó 1,7 km. Sân bay quốc tế Nội Bài cách chỗ nghỉ 23 km. Nhà hàng phục vụ các món ăn Việt Nam và quốc tế. Du khách có thể thư giãn với tuyển chọn các loại cocktail và rượu vang trong khi thưởng thức nhạc sống tại quán The Bar.",14782,Dang,7.6,6/1/2024,Good
7640,Gloud Hotel,"26-28 P. Miếu Đầm, Mễ Trì, Nam Từ Liêm, Hà Nội 000084, Việt Nam",Hà Nội,4,"8,9",1039503,"Gloud Hotel cung cấp chỗ nghỉ có nhà hàng và Wi-Fi miễn phí cũng như chỗ đậu xe riêng miễn phí cho khách lái xe. Khách sạn 4 sao này có dịch vụ tiền sảnh và bàn bán tour. Chỗ nghỉ này cung cấp dịch vụ phòng, quầy lễ tân 24 giờ và dịch vụ thu đổi ngoại tệ cho khách. Khách sạn cung cấp cho khách các phòng có điều hòa, bàn làm việc, ấm đun nước, tủ lạnh, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi sen. Các phòng có ga trải giường. Chỗ nghỉ cách Bảo tàng dân tộc học Việt Nam 5.5 km và Bảo tàng mỹ thuật Việt Nam 8 km. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Gloud Hotel 27 km, đồng thời chỗ nghỉ có cung cấp dịch vụ đưa đón sân bay mất phí.",14530,Hoang,10,31/05/2023,"Khách sạn ở vị trí tốt, ngay gần Trung tâm hội nghị quốc gia và khu vui chơi ăn uống. Ks sạch sẽ, view đẹp, tiện nghi, nhân viên lễ tân và nhà hàng nhiệt tình, friendly và hiếu khách. Khi cần hỗ trợ thêm gì sẽ được giải quyết nhanh chóng và mình khá hài lòng vì điều này. Sẽ quay trở lại khi tới Hà Nội."
7640,Gloud Hotel,"26-28 P. Miếu Đầm, Mễ Trì, Nam Từ Liêm, Hà Nội 000084, Việt Nam",Hà Nội,4,"8,9",1039503,"Gloud Hotel cung cấp chỗ nghỉ có nhà hàng và Wi-Fi miễn phí cũng như chỗ đậu xe riêng miễn phí cho khách lái xe. Khách sạn 4 sao này có dịch vụ tiền sảnh và bàn bán tour. Chỗ nghỉ này cung cấp dịch vụ phòng, quầy lễ tân 24 giờ và dịch vụ thu đổi ngoại tệ cho khách. Khách sạn cung cấp cho khách các phòng có điều hòa, bàn làm việc, ấm đun nước, tủ lạnh, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi sen. Các phòng có ga trải giường. Chỗ nghỉ cách Bảo tàng dân tộc học Việt Nam 5.5 km và Bảo tàng mỹ thuật Việt Nam 8 km. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Gloud Hotel 27 km, đồng thời chỗ nghỉ có cung cấp dịch vụ đưa đón sân bay mất phí.",14349,Dung,10,1/1/2024,"Khách sạn sang trọng và sạch sẽ. Các bạn nhân viên rất nice và nhiệt tình. Giường êm và phòng ấm áp, đầy đủ tiện nghi. Giá phòng khá hời so với trải nghiệm mình nhận được"
7640,Gloud Hotel,"26-28 P. Miếu Đầm, Mễ Trì, Nam Từ Liêm, Hà Nội 000084, Việt Nam",Hà Nội,4,"8,9",1039503,"Gloud Hotel cung cấp chỗ nghỉ có nhà hàng và Wi-Fi miễn phí cũng như chỗ đậu xe riêng miễn phí cho khách lái xe. Khách sạn 4 sao này có dịch vụ tiền sảnh và bàn bán tour. Chỗ nghỉ này cung cấp dịch vụ phòng, quầy lễ tân 24 giờ và dịch vụ thu đổi ngoại tệ cho khách. Khách sạn cung cấp cho khách các phòng có điều hòa, bàn làm việc, ấm đun nước, tủ lạnh, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi sen. Các phòng có ga trải giường. Chỗ nghỉ cách Bảo tàng dân tộc học Việt Nam 5.5 km và Bảo tàng mỹ thuật Việt Nam 8 km. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Gloud Hotel 27 km, đồng thời chỗ nghỉ có cung cấp dịch vụ đưa đón sân bay mất phí.",14135,Mayuresh ,8.4,1/4/2024,Hotel staff was amazing and went above and beyond . Room was decent only issue is the location as it’s too far from the old quarter which is central Hanoi.
7640,Gloud Hotel,"26-28 P. Miếu Đầm, Mễ Trì, Nam Từ Liêm, Hà Nội 000084, Việt Nam",Hà Nội,4,"8,9",1039503,"Gloud Hotel cung cấp chỗ nghỉ có nhà hàng và Wi-Fi miễn phí cũng như chỗ đậu xe riêng miễn phí cho khách lái xe. Khách sạn 4 sao này có dịch vụ tiền sảnh và bàn bán tour. Chỗ nghỉ này cung cấp dịch vụ phòng, quầy lễ tân 24 giờ và dịch vụ thu đổi ngoại tệ cho khách. Khách sạn cung cấp cho khách các phòng có điều hòa, bàn làm việc, ấm đun nước, tủ lạnh, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi sen. Các phòng có ga trải giường. Chỗ nghỉ cách Bảo tàng dân tộc học Việt Nam 5.5 km và Bảo tàng mỹ thuật Việt Nam 8 km. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Gloud Hotel 27 km, đồng thời chỗ nghỉ có cung cấp dịch vụ đưa đón sân bay mất phí.",14725,Ming,8.8,7/12/2023,Came across this hotel decided to give it a shot with my friend. Really friendly staffs with good clean rooms. The only setback is probably the worn out carpets along the room corridors. Good view from the breakfast area which is located at the roof of the building. Definitely will stay here again if I ever travel to Hanoi again. 4.4/5 !
7640,Gloud Hotel,"26-28 P. Miếu Đầm, Mễ Trì, Nam Từ Liêm, Hà Nội 000084, Việt Nam",Hà Nội,4,"8,9",1039503,"Gloud Hotel cung cấp chỗ nghỉ có nhà hàng và Wi-Fi miễn phí cũng như chỗ đậu xe riêng miễn phí cho khách lái xe. Khách sạn 4 sao này có dịch vụ tiền sảnh và bàn bán tour. Chỗ nghỉ này cung cấp dịch vụ phòng, quầy lễ tân 24 giờ và dịch vụ thu đổi ngoại tệ cho khách. Khách sạn cung cấp cho khách các phòng có điều hòa, bàn làm việc, ấm đun nước, tủ lạnh, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi sen. Các phòng có ga trải giường. Chỗ nghỉ cách Bảo tàng dân tộc học Việt Nam 5.5 km và Bảo tàng mỹ thuật Việt Nam 8 km. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Gloud Hotel 27 km, đồng thời chỗ nghỉ có cung cấp dịch vụ đưa đón sân bay mất phí.",14041,Kezzie,9.2,25/10/2023,"Pros: Clean hotel, good breakfast (though almost the same food served every day) Cons: no ramp for PWDs, senior citizens, and people with big luggages at the front door. But hotel staff was kind enough to help us"
6377,Paradise Suites Nguyen Khuyen,"1/115 P. Nguyễn Khuyến, Kim Mã, Ba Đình",Hà Nội,4,9,790875,"Khách sạn sẽ cung cấp cho khách các phòng có điều hòa, bàn làm việc, ấm đun nước, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi xịt/chậu rửa vệ sinh. Một số phòng có bếp với tủ lạnh và lò vi sóng. Tại Paradise Suites Nguyen Khuyen, mỗi phòng đều được thiết kế có ga trải giường và khăn tắm. Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Văn Miếu - Quốc Tử Giám, Bảo tàng mỹ thuật Việt Nam và Hoàng thành Huế. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Paradise Suites Nguyen Khuyen 24 km.",14761,Tấn,10,19/03/2024,Cảm ơn các bạn đã mang lại trải nghiệm tuyệt vời.
6377,Paradise Suites Nguyen Khuyen,"1/115 P. Nguyễn Khuyến, Kim Mã, Ba Đình",Hà Nội,4,9,790875,"Khách sạn sẽ cung cấp cho khách các phòng có điều hòa, bàn làm việc, ấm đun nước, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi xịt/chậu rửa vệ sinh. Một số phòng có bếp với tủ lạnh và lò vi sóng. Tại Paradise Suites Nguyen Khuyen, mỗi phòng đều được thiết kế có ga trải giường và khăn tắm. Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Văn Miếu - Quốc Tử Giám, Bảo tàng mỹ thuật Việt Nam và Hoàng thành Huế. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Paradise Suites Nguyen Khuyen 24 km.",14846,Tri,10,10/3/2024,"Ks rất mới và đẹp, nv lịch sự dễ thương"
6377,Paradise Suites Nguyen Khuyen,"1/115 P. Nguyễn Khuyến, Kim Mã, Ba Đình",Hà Nội,4,9,790875,"Khách sạn sẽ cung cấp cho khách các phòng có điều hòa, bàn làm việc, ấm đun nước, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi xịt/chậu rửa vệ sinh. Một số phòng có bếp với tủ lạnh và lò vi sóng. Tại Paradise Suites Nguyen Khuyen, mỗi phòng đều được thiết kế có ga trải giường và khăn tắm. Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Văn Miếu - Quốc Tử Giám, Bảo tàng mỹ thuật Việt Nam và Hoàng thành Huế. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Paradise Suites Nguyen Khuyen 24 km.",14848,Minh,9.2,5/2/2024,"Khách sạn mới, sạch sẽ, rất trung tâm."
6377,Paradise Suites Nguyen Khuyen,"1/115 P. Nguyễn Khuyến, Kim Mã, Ba Đình",Hà Nội,4,9,790875,"Khách sạn sẽ cung cấp cho khách các phòng có điều hòa, bàn làm việc, ấm đun nước, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi xịt/chậu rửa vệ sinh. Một số phòng có bếp với tủ lạnh và lò vi sóng. Tại Paradise Suites Nguyen Khuyen, mỗi phòng đều được thiết kế có ga trải giường và khăn tắm. Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Văn Miếu - Quốc Tử Giám, Bảo tàng mỹ thuật Việt Nam và Hoàng thành Huế. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Paradise Suites Nguyen Khuyen 24 km.",14296,Quinn,8.8,4/3/2024,Everything is nice at reasonable price.
6377,Paradise Suites Nguyen Khuyen,"1/115 P. Nguyễn Khuyến, Kim Mã, Ba Đình",Hà Nội,4,9,790875,"Khách sạn sẽ cung cấp cho khách các phòng có điều hòa, bàn làm việc, ấm đun nước, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi xịt/chậu rửa vệ sinh. Một số phòng có bếp với tủ lạnh và lò vi sóng. Tại Paradise Suites Nguyen Khuyen, mỗi phòng đều được thiết kế có ga trải giường và khăn tắm. Các điểm tham quan nổi tiếng gần chỗ nghỉ bao gồm Văn Miếu - Quốc Tử Giám, Bảo tàng mỹ thuật Việt Nam và Hoàng thành Huế. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách Paradise Suites Nguyen Khuyen 24 km.",14245,Yung,8.4,4/4/2024,It's in the aisle with some stands who chat in the morning. The soundproofing is not so good so it's a bit noisy.
7503,Le Parfum Apartment And Hotel,"22 Ngõ Tức Mặc, Quận Hoàn Kiếm, Hà Nội",Hà Nội,3,"9,1",1243431,"Căn hộ có TV màn hình phẳng và phòng tắm riêng với đồ vệ sinh cá nhân miễn phí, máy sấy tóc và vòi xịt/chậu rửa vệ sinh. Một số căn có ban công và/hoặc sân trong nhìn ra thành phố hoặc khu vườn. Chỗ nghỉ này có phòng chờ chung, ngoài ra khách có thể đi xe đạp gần đó. Các điểm tham quan nổi tiếng gần Le Parfum Apartment and Hotel bao gồm Tràng Tiền Plaza, Nhà thờ Thánh Joseph và Hoàng thành Huế. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách chỗ nghỉ 25 km, đồng thời chỗ nghỉ này cũng cung cấp dịch vụ đưa đón sân bay mất phí.",14781,Hoàng,10,29/03/2024,"Pros: - quite near Hanoi Old Town and center of the city - super cozy and quite - helpful & friendly staff - newly built & convenient room - affordable price Cons: - the street is blocking so cannot enter by car, you'll have to walk around 2-3 mins thorough the pavement & alley to this hotel. Somehow it is inconvenient but good for health lol :))"
7503,Le Parfum Apartment And Hotel,"22 Ngõ Tức Mặc, Quận Hoàn Kiếm, Hà Nội",Hà Nội,3,"9,1",1243431,"Căn hộ có TV màn hình phẳng và phòng tắm riêng với đồ vệ sinh cá nhân miễn phí, máy sấy tóc và vòi xịt/chậu rửa vệ sinh. Một số căn có ban công và/hoặc sân trong nhìn ra thành phố hoặc khu vườn. Chỗ nghỉ này có phòng chờ chung, ngoài ra khách có thể đi xe đạp gần đó. Các điểm tham quan nổi tiếng gần Le Parfum Apartment and Hotel bao gồm Tràng Tiền Plaza, Nhà thờ Thánh Joseph và Hoàng thành Huế. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách chỗ nghỉ 25 km, đồng thời chỗ nghỉ này cũng cung cấp dịch vụ đưa đón sân bay mất phí.",14935,Minh,10,4/2/2024,đc
7503,Le Parfum Apartment And Hotel,"22 Ngõ Tức Mặc, Quận Hoàn Kiếm, Hà Nội",Hà Nội,3,"9,1",1243431,"Căn hộ có TV màn hình phẳng và phòng tắm riêng với đồ vệ sinh cá nhân miễn phí, máy sấy tóc và vòi xịt/chậu rửa vệ sinh. Một số căn có ban công và/hoặc sân trong nhìn ra thành phố hoặc khu vườn. Chỗ nghỉ này có phòng chờ chung, ngoài ra khách có thể đi xe đạp gần đó. Các điểm tham quan nổi tiếng gần Le Parfum Apartment and Hotel bao gồm Tràng Tiền Plaza, Nhà thờ Thánh Joseph và Hoàng thành Huế. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách chỗ nghỉ 25 km, đồng thời chỗ nghỉ này cũng cung cấp dịch vụ đưa đón sân bay mất phí.",14428,Aaron,9.6,7/1/2024,The room is big and comfortable. Got to the hotel too early around 11:30am but the staff still kindly let me checkin despite the rules stating that checkin should be at 2pm. Staff was extremely polite and would help if there was antthing you needed. Would choose this hotel again if I am coming another time.
7503,Le Parfum Apartment And Hotel,"22 Ngõ Tức Mặc, Quận Hoàn Kiếm, Hà Nội",Hà Nội,3,"9,1",1243431,"Căn hộ có TV màn hình phẳng và phòng tắm riêng với đồ vệ sinh cá nhân miễn phí, máy sấy tóc và vòi xịt/chậu rửa vệ sinh. Một số căn có ban công và/hoặc sân trong nhìn ra thành phố hoặc khu vườn. Chỗ nghỉ này có phòng chờ chung, ngoài ra khách có thể đi xe đạp gần đó. Các điểm tham quan nổi tiếng gần Le Parfum Apartment and Hotel bao gồm Tràng Tiền Plaza, Nhà thờ Thánh Joseph và Hoàng thành Huế. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách chỗ nghỉ 25 km, đồng thời chỗ nghỉ này cũng cung cấp dịch vụ đưa đón sân bay mất phí.",14686,To,8.4,29/03/2024,Chỗ nghỉ nên bổ sung đủ đồ dùng sau mỗi lần dọn phòng. Mọi thứ khác đều rất OK
7503,Le Parfum Apartment And Hotel,"22 Ngõ Tức Mặc, Quận Hoàn Kiếm, Hà Nội",Hà Nội,3,"9,1",1243431,"Căn hộ có TV màn hình phẳng và phòng tắm riêng với đồ vệ sinh cá nhân miễn phí, máy sấy tóc và vòi xịt/chậu rửa vệ sinh. Một số căn có ban công và/hoặc sân trong nhìn ra thành phố hoặc khu vườn. Chỗ nghỉ này có phòng chờ chung, ngoài ra khách có thể đi xe đạp gần đó. Các điểm tham quan nổi tiếng gần Le Parfum Apartment and Hotel bao gồm Tràng Tiền Plaza, Nhà thờ Thánh Joseph và Hoàng thành Huế. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách chỗ nghỉ 25 km, đồng thời chỗ nghỉ này cũng cung cấp dịch vụ đưa đón sân bay mất phí.",14366,Arianne ,8.8,30/03/2024,It was ok but the road is not accessible
8169,Classy Boutique Hotel,"21 P. Hàng Cá, Hàng Bồ, Hoàn Kiếm, Hà Nội ",Hà Nội,3,"8,9",,"Classy Boutique Hotel với vị trí thuận lợi nằm ngay tại khu vực phố cổ Hà Nội. Với thiết kế vô cùng hiện đại, sang trọng cùng nhiều tiện ích, khách sạn là một trong những khách sạn 4* tại Hà Nội mà quý du khách nên đặt chân tới khi đến với Thủ Đô hơn cả ngàn năm tuổi. Với quy mô chỉ 25 phòng nhưng được trang bị đầy đủ trang thiết bị hiện đại nhất chắc chắn sẽ làm quý khách hài lòng.",14692,QUI,9.6,18/09/2023,"Khách sạn sạch sẽ, gần khu phố cổ. Nhân viên thân thiện nhiệt tình với khách hàng."
8169,Classy Boutique Hotel,"21 P. Hàng Cá, Hàng Bồ, Hoàn Kiếm, Hà Nội ",Hà Nội,3,"8,9",,"Classy Boutique Hotel với vị trí thuận lợi nằm ngay tại khu vực phố cổ Hà Nội. Với thiết kế vô cùng hiện đại, sang trọng cùng nhiều tiện ích, khách sạn là một trong những khách sạn 4* tại Hà Nội mà quý du khách nên đặt chân tới khi đến với Thủ Đô hơn cả ngàn năm tuổi. Với quy mô chỉ 25 phòng nhưng được trang bị đầy đủ trang thiết bị hiện đại nhất chắc chắn sẽ làm quý khách hài lòng.",14673,Nguyễn,10,24/02/2024,"Nhân viên phục vụ nhiệt tình, vui vẻ, vị trí phố cổ thuận lợi di chuyển"
8169,Classy Boutique Hotel,"21 P. Hàng Cá, Hàng Bồ, Hoàn Kiếm, Hà Nội ",Hà Nội,3,"8,9",,"Classy Boutique Hotel với vị trí thuận lợi nằm ngay tại khu vực phố cổ Hà Nội. Với thiết kế vô cùng hiện đại, sang trọng cùng nhiều tiện ích, khách sạn là một trong những khách sạn 4* tại Hà Nội mà quý du khách nên đặt chân tới khi đến với Thủ Đô hơn cả ngàn năm tuổi. Với quy mô chỉ 25 phòng nhưng được trang bị đầy đủ trang thiết bị hiện đại nhất chắc chắn sẽ làm quý khách hài lòng.",14855,MON,10,2/2/2024,"Đầy đủ tiện nghi, ok"
8169,Classy Boutique Hotel,"21 P. Hàng Cá, Hàng Bồ, Hoàn Kiếm, Hà Nội ",Hà Nội,3,"8,9",,"Classy Boutique Hotel với vị trí thuận lợi nằm ngay tại khu vực phố cổ Hà Nội. Với thiết kế vô cùng hiện đại, sang trọng cùng nhiều tiện ích, khách sạn là một trong những khách sạn 4* tại Hà Nội mà quý du khách nên đặt chân tới khi đến với Thủ Đô hơn cả ngàn năm tuổi. Với quy mô chỉ 25 phòng nhưng được trang bị đầy đủ trang thiết bị hiện đại nhất chắc chắn sẽ làm quý khách hài lòng.",14425,Hoang,8.8,2/1/2024,Nằn khu vực phố cổ thuận tiện cho viẹc di chuyển
8169,Classy Boutique Hotel,"21 P. Hàng Cá, Hàng Bồ, Hoàn Kiếm, Hà Nội ",Hà Nội,3,"8,9",,"Classy Boutique Hotel với vị trí thuận lợi nằm ngay tại khu vực phố cổ Hà Nội. Với thiết kế vô cùng hiện đại, sang trọng cùng nhiều tiện ích, khách sạn là một trong những khách sạn 4* tại Hà Nội mà quý du khách nên đặt chân tới khi đến với Thủ Đô hơn cả ngàn năm tuổi. Với quy mô chỉ 25 phòng nhưng được trang bị đầy đủ trang thiết bị hiện đại nhất chắc chắn sẽ làm quý khách hài lòng.",14326,Akshay,8.4,28/03/2024,"Best Services, Lola & Jenny is very helpful. Location is in city centre and room is neat and clean."
6997,Eliana Signature Hanoi Hotel,"38a Phố Lò Sũ, Lý Thái Tổ, Hoàn Kiếm",Hà Nội,4,"9,3",,"Khách sạn sẽ cung cấp cho khách các phòng được trang bị điều hòa có bàn làm việc, ấm đun nước, tủ lạnh, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi xịt/chậu rửa vệ sinh. Các điểm tham quan nổi tiếng gần Eliana Signature Hanoi Hotel bao gồm Hồ Hoàn Kiếm, Ô Quan Chưởng và Nhà hát Lớn Hà Nội. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách chỗ nghỉ 24 km.",14928,Nhi,10,16/10/2023,Mình có trải nghiệm rất tốt tại khách sạn
6997,Eliana Signature Hanoi Hotel,"38a Phố Lò Sũ, Lý Thái Tổ, Hoàn Kiếm",Hà Nội,4,"9,3",,"Khách sạn sẽ cung cấp cho khách các phòng được trang bị điều hòa có bàn làm việc, ấm đun nước, tủ lạnh, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi xịt/chậu rửa vệ sinh. Các điểm tham quan nổi tiếng gần Eliana Signature Hanoi Hotel bao gồm Hồ Hoàn Kiếm, Ô Quan Chưởng và Nhà hát Lớn Hà Nội. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách chỗ nghỉ 24 km.",14937,Việt,10,23/03/2024,"Khách sạn nằm ngay khu phố cổ, cạnh bờ hồ.
Phòng ốc sạch sẽ và rất đẹp, nhân viên rất thân thiện và nhiệt tình."
6997,Eliana Signature Hanoi Hotel,"38a Phố Lò Sũ, Lý Thái Tổ, Hoàn Kiếm",Hà Nội,4,"9,3",,"Khách sạn sẽ cung cấp cho khách các phòng được trang bị điều hòa có bàn làm việc, ấm đun nước, tủ lạnh, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi xịt/chậu rửa vệ sinh. Các điểm tham quan nổi tiếng gần Eliana Signature Hanoi Hotel bao gồm Hồ Hoàn Kiếm, Ô Quan Chưởng và Nhà hát Lớn Hà Nội. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách chỗ nghỉ 24 km.",14514,Huỳnh,10,1/3/2024,"Thiết kế đẹp, chăm chút từng góc cạnh"
6997,Eliana Signature Hanoi Hotel,"38a Phố Lò Sũ, Lý Thái Tổ, Hoàn Kiếm",Hà Nội,4,"9,3",,"Khách sạn sẽ cung cấp cho khách các phòng được trang bị điều hòa có bàn làm việc, ấm đun nước, tủ lạnh, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi xịt/chậu rửa vệ sinh. Các điểm tham quan nổi tiếng gần Eliana Signature Hanoi Hotel bao gồm Hồ Hoàn Kiếm, Ô Quan Chưởng và Nhà hát Lớn Hà Nội. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách chỗ nghỉ 24 km.",14125,Phong,9,14/11/2023,Không gian cổ điển. Phòng ốc sạch sẽ. Tiếp đón chu đáo.
6997,Eliana Signature Hanoi Hotel,"38a Phố Lò Sũ, Lý Thái Tổ, Hoàn Kiếm",Hà Nội,4,"9,3",,"Khách sạn sẽ cung cấp cho khách các phòng được trang bị điều hòa có bàn làm việc, ấm đun nước, tủ lạnh, minibar, két an toàn, TV màn hình phẳng và phòng tắm riêng với vòi xịt/chậu rửa vệ sinh. Các điểm tham quan nổi tiếng gần Eliana Signature Hanoi Hotel bao gồm Hồ Hoàn Kiếm, Ô Quan Chưởng và Nhà hát Lớn Hà Nội. Sân bay gần nhất là Sân bay Quốc tế Nội Bài, cách chỗ nghỉ 24 km.",14293,Matt,8,5/4/2024,Amazing staff and comfortable rooms.
8057,My Moon Hotel Hanoi,"59 Cua Dong, Hoan Kiem, Quận Hoàn Kiếm",Hà Nội,3,"8,8",,"Mỗi phòng đều có khu vực tiếp khách, TV truyền hình vệ tinh màn hình phẳng và két an toàn cá nhân. Một số phòng có ban công. Minibar và ấm đun nước điện cũng được cung cấp cho du khách sử dụng. Phòng tắm riêng được trang bị bồn tắm hoặc vòi hoa sen, máy sấy tóc, đồ vệ sinh cá nhân miễn phí, áo choàng tắm và dép. Nhân viên ở quầy lễ tân 24 h có thể hỗ trợ du khách với các dịch vụ như nhận phòng/trả phòng nhanh, lưu giữ hành lý và sắp xếp việc đi lại. Dịch vụ vận chuyển, đưa đón sân bay và cho thuê xe hơi được cung cấp theo yêu cầu. Đạp xe là hoạt động phổ biến tại khu vực này. Nhà Thờ Lớn và Ô Quan Chưởng đều cách chỗ nghỉ 800 m. Sân bay gần nhất là sân bay quốc tế Nội Bài, cách đó 20 km.",14099,Thuy,9,30/09/2022,"phòng ốc sạch sẽ, nhân viên thân thiện nhiệt tình, vị trí ngay trung tâm, thuận tiện đi lại, giá phòng cũng hợp lý"
8057,My Moon Hotel Hanoi,"59 Cua Dong, Hoan Kiem, Quận Hoàn Kiếm",Hà Nội,3,"8,8",,"Mỗi phòng đều có khu vực tiếp khách, TV truyền hình vệ tinh màn hình phẳng và két an toàn cá nhân. Một số phòng có ban công. Minibar và ấm đun nước điện cũng được cung cấp cho du khách sử dụng. Phòng tắm riêng được trang bị bồn tắm hoặc vòi hoa sen, máy sấy tóc, đồ vệ sinh cá nhân miễn phí, áo choàng tắm và dép. Nhân viên ở quầy lễ tân 24 h có thể hỗ trợ du khách với các dịch vụ như nhận phòng/trả phòng nhanh, lưu giữ hành lý và sắp xếp việc đi lại. Dịch vụ vận chuyển, đưa đón sân bay và cho thuê xe hơi được cung cấp theo yêu cầu. Đạp xe là hoạt động phổ biến tại khu vực này. Nhà Thờ Lớn và Ô Quan Chưởng đều cách chỗ nghỉ 800 m. Sân bay gần nhất là sân bay quốc tế Nội Bài, cách đó 20 km.",14111,Yann,10,24/01/2024,"Thus is my first day in Hanoi, staffs are very friendly and nice. Highly recommendation."
8057,My Moon Hotel Hanoi,"59 Cua Dong, Hoan Kiem, Quận Hoàn Kiếm",Hà Nội,3,"8,8",,"Mỗi phòng đều có khu vực tiếp khách, TV truyền hình vệ tinh màn hình phẳng và két an toàn cá nhân. Một số phòng có ban công. Minibar và ấm đun nước điện cũng được cung cấp cho du khách sử dụng. Phòng tắm riêng được trang bị bồn tắm hoặc vòi hoa sen, máy sấy tóc, đồ vệ sinh cá nhân miễn phí, áo choàng tắm và dép. Nhân viên ở quầy lễ tân 24 h có thể hỗ trợ du khách với các dịch vụ như nhận phòng/trả phòng nhanh, lưu giữ hành lý và sắp xếp việc đi lại. Dịch vụ vận chuyển, đưa đón sân bay và cho thuê xe hơi được cung cấp theo yêu cầu. Đạp xe là hoạt động phổ biến tại khu vực này. Nhà Thờ Lớn và Ô Quan Chưởng đều cách chỗ nghỉ 800 m. Sân bay gần nhất là sân bay quốc tế Nội Bài, cách đó 20 km.",14265,Khuny,8,4/4/2024,
